account_name,social_network_id,carl_account_id,carl_post_id,post_type,media_url_type,published,caption,permalink,impressions,views,likes,comments,shares
@riderspardubice,facebook,f99ed6c3-17cc-46f4-a32e-d9b0576ce2df,a1193b29-33bb-41b7-b0a9-77be3781ba7d,FB Post,IMAGE,9.3.2026 12:30:10,"Ready na dnešní zápas? 😎

Vstupenky koupíte přes odkaz v BIU!",https://www.facebook.com/1592662819534019/posts/1571787951621506,203,,3,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,d06b7f04-8050-47e2-b030-6d49585a8196,IG Story,VIDEO,18.2.2026 7:55:56,,https://www.instagram.com/stories/vsefalcons/3835115013073815945,558,769,,,2
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,d2dd69b8-666e-4fb4-b9e6-60f7033096de,IG Story,VIDEO,22.4.2026 8:20:56,BRUSLE JSME UŽ POVĚSILI NA HŘEBÍK ⚽️ 🤓 TEĎ JE FOOTBALL TIME! přijďte kluky dnes podpořit na Jarov,https://www.instagram.com/stories/vsefalcons/3880788336323355568,996,1470,,1,2
@cvutengineers,instagram,11963a07-7f0f-48e6-9d81-aa63a7ff4a04,d7b87b53-c092-430c-8f18-3fac5e9f1e44,IG Story,VIDEO,8.4.2026 19:36:09,NAPĚTÍ BY SE DALO KRÁJET 🔪,https://www.instagram.com/stories/cvutengineers/3870981481686668153,,806,,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,e87c48d3-e87c-4056-94af-6acb766cf5ee,IG Story,VIDEO,8.4.2026 15:28:27,POV ⚽️ ⚽️ ⚽️,https://www.instagram.com/stories/vsefalcons/3870856804389376849,994,982,,,1
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,fe2dd3f0-df5c-433c-a924-f54146b0a093,IG Post,IMAGE,8.4.2026 7:30:15,"V dnešním zápase se rozhodne, jestli postoupíme do @unihokejfinalfour !🤩🤩 Buď u toho s námi! 

 Finále Play-in
🗓️ 8.4. v 19:30
📍 v ZS Hvězda
⚔️ proti @cvutengineers 

#fináleplayin#riders",https://www.instagram.com/p/DW3MFuQjJ_z/,,2942,42,,6
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,0aa1ae49-be7a-48d7-b56f-9c49703dcfda,IG Story,IMAGE,1.4.2026 6:19:02,budeme rádi za sdílení 🙏🏼,https://www.instagram.com/stories/vsefalcons/3865506819615503417,1023,1557,,2,
@hc_muni,instagram,43cd62c8-609d-4ea6-8ce9-cae5242ede0c,0f7c7e41-5f03-45e4-adb1-842ca8447d3c,IG Post,IMAGE,4.3.2026 21:24:37,"Pátá sice odbila, ani tak to ale nestačilo ⚔️",https://www.instagram.com/p/DVej3p-iAip/,,3139,54,,7
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,1a6442e4-275e-4e55-965d-bd7ee3043fbc,IG Reel,VIDEO,15.8.2026 15:29:02,Sezóna se neodvratně blíží a my budeme ready🔥,https://www.instagram.com/reel/DcENadYIpDf/,,3300,96,,3
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,58057dd6-44ec-46c8-b43b-74fa247c0254,IG Story,IMAGE,2.3.2026 19:59:38,3 1,https://www.instagram.com/stories/vsefalcons/3844176590221636358,635,830,,,
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,5fbab01c-0e65-4299-8ba6-7b9170640004,IG Reel,VIDEO,16.8.2026 14:14:22,"Dnes jsme měli další vzácnou návštěvu od paní @monikanebeska.cz a zástupců města Hradec Králové.🏰

Děkujeme za podporu!",https://www.instagram.com/reel/DcGpBHvIQQy/,,2838,37,,7
@hcnorthwings,facebook,2b08a479-603b-46e4-8a48-2bc0435ccd53,eec43e5c-87ef-4407-a856-92b3192fa651,FB Story,VIDEO,9.9.2026 18:30:29,,https://facebook.com/stories/101955925269645/UzpfSVNDOjExMTAyNTE0NDE3MTA4MzA=/?view_single=1,,,,,
@cvutengineers,instagram,11963a07-7f0f-48e6-9d81-aa63a7ff4a04,2993079f-e97d-498a-bc64-d85b20313976,IG Story,VIDEO,15.4.2026 18:10:35,FIRST  TOUCHES 🧊 🧊,https://www.instagram.com/stories/cvutengineers/3876011833501193101,,1044,,,4
@riderspardubice,facebook,f99ed6c3-17cc-46f4-a32e-d9b0576ce2df,6c837029-93e4-4151-aa98-b33b526deeb2,FB Video,VIDEO,19.3.2026 14:28:16,"Co Muškys Danovi vzkázal? 

To se dozvíte už 23. března v enteria areně!
Vstupenky koupíš přes odkaz v BIU 🎟️",https://www.facebook.com/reel/1523901149079444/,357,82,,,
@boostrava,instagram,1176ddaf-d366-48a2-9639-3c6694c72c85,71c966f0-e2cb-46a3-b373-d5d199e0fc9c,IG Post,IMAGE,18.3.2026 12:53:01,"Koukni co o výjezdu do Prahy řekl útočník 
Jan Vašenka🎙️",https://www.instagram.com/p/DWBsFcOjHq0/,,1963,24,,
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,a9825d49-70be-467f-a881-66f4ad58af67,IG Story,VIDEO,21.4.2026 14:20:13,Díky našim partnerům 😉,https://www.instagram.com/stories/united_hk/3880244395517694523,,622,,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,bdad0ee7-497e-4256-8742-3c1986a8f118,IG Story,IMAGE,10.8.2026 18:52:53,"nové i staré tváře
zpět na 👊🏼",https://www.instagram.com/stories/vsefalcons/3960831950734241545,,1065,,,3
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,ced36a7e-cbc5-4caf-ad1b-483df3db8bc7,IG Post,IMAGE,13.2.2026 7:51:09,"Buď frajer a přijď v úterý fandit! 😎

📅 17.2. 🕐 19:45 📍 @icearenakaterinky 
👊🏼 @united_hk",https://www.instagram.com/p/DUsLVHpCHP1/,,4994,59,,2
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,1f36719b-450f-44c4-a874-aad257edaf1b,IG Story,VIDEO,25.4.2026 15:21:20,RADOST S NIMA PRACOVAT,https://www.instagram.com/stories/united_hk/3883174274080972491,,676,,,2
@univerzitnihokej,facebook,01b45180-0b14-4a14-96e8-d0a4bab1fb9f,360add7d-3b55-4118-9a2c-3ac26cca703e,FB Post,IMAGE,2.4.2026 15:44:11,"Engineers už znají svého soupeře, na domácí půdě vyzvou Riders 🐴
Ve středu se rozhodne, kdo půjde do @unihokejfinalfour 👀",https://www.facebook.com/1275398168115026/posts/1276636007991242,136,,2,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,3d8c33ff-daef-494a-bcb0-e7aa38e3f7f8,IG Story,VIDEO,24.2.2026 19:01:17,,https://www.instagram.com/stories/vsefalcons/3839798601677589649,685,895,,,
@boostrava,instagram,1176ddaf-d366-48a2-9639-3c6694c72c85,6b9d359d-5a01-4ccd-a2da-df5a346c4d1a,IG Story,VIDEO,10.9.2026 19:29:10,G  ALIE 🛑 @jakub__smolka,https://www.instagram.com/stories/boostrava/3983318204549976305,,385,,,
@vutcavaliersbrno,instagram,b384bebf-72f3-4f9d-8b2d-3677709f6966,a3fae808-dfff-436b-b2e2-a399d003461a,IG Reel,VIDEO,4.3.2026 20:33:58,"Spolupráce, kterou ocení nejen přítelkyně, ale taky spoluhráči v kabině 🛁 Čistá hlava, čistá hra 🧼 @garnier_czsk",https://www.instagram.com/reel/DVedw8miJsn/,,4924,88,,20
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,ba378db2-4b5c-4c57-97de-f3a3a1e1ad65,IG Story,VIDEO,25.8.2026 17:39:11,,https://www.instagram.com/stories/united_hk/3971666408416776749,,495,,,
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,ed089515-b370-49fb-9568-e702035baa35,IG Story,VIDEO,17.4.2026 12:52:55,POSLEDNÍ PŘEDZÁPASOVÉ BAGO V TÉTO SEZÓNĚ🔥 ⚽️,https://www.instagram.com/stories/riderspardubice/3877301291634699117,,1249,,,6
@BOhokej,facebook,c9082543-a03b-490f-8f97-66d439acce89,0b2844f6-3a89-4959-bc0c-b7f1da677039,FB Video,VIDEO,26.3.2026 20:23:14,"Nejhladovější @pastak22 🧨

#zott #zotthungry #zotthungrydrinkthis",https://www.facebook.com/reel/3866984930105177/,552,210,2,,
@218107044725785,facebook,7a942e3e-6c47-4794-9ba7-bbc7b6d40cb3,27ea6632-f0a4-4f55-b418-e405bfe6d9b5,FB Post,IMAGE,8.9.2026 8:37:39,"Falcons rodinko, vidíme se už za ✌🏼 týdny!
Vstupenky kupuj přes odkaz na profilu 🎟️",https://www.facebook.com/122282816036218300/posts/122305679912218300,398,,8,,
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,5d53524e-4552-4bdf-a15a-cb4e7760d850,IG Story,VIDEO,31.3.2026 17:49:24,@matejterc  NÁS DOSTÁVÁ DO VEDENÍ! 🗣️ 2:1,https://www.instagram.com/stories/riderspardubice/3865129527139930526,,884,,,5
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,83b0b6a9-cce7-400a-a262-ba15a1c6a0dd,IG Reel,VIDEO,17.4.2026 9:15:53,"Jak to bude vypadat v Edenu dnes? 🔥

Dnes hrajeme o bronz proti @vsefalcons v 16:30 na zimním stadionu Eden!",https://www.instagram.com/reel/DXOjVZzjH1s/,,2770,88,,2
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,d71c157d-1acf-43f9-aa94-7df0f430ab67,IG Story,IMAGE,3.3.2026 19:29:37,"3 1 Theimer
Daniel
Vosmík",https://www.instagram.com/stories/vsefalcons/3844886264378087117,635,818,,,
@AkademiciPlzen,facebook,d87b94e3-03e8-45d0-b92e-75e9b819545c,1da1ea6b-3331-40b7-b5c4-d7cf82bbd224,FB Post,IMAGE,18.3.2026 11:00:05,"GAMEDAY 🔥
Dnes vyrážíme na poslední venkovní zápas základní části — čeká nás výjezd do Brna za @vutcavaliersbrno ! 🚌

Udržíme 4. místo v tabulce? 👀
Buď u toho s námi a sleduj zápas online od 19:45 na Tipsportu! 🎥

#akademiciplzen | 📸 @vpotocesevodatoci @novotny_studio.cz",https://www.facebook.com/1357105236437494/posts/1345438324270852,789,,5,,
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,94380746-e41f-4ede-9db2-cb89d2d2e46f,IG Post,IMAGE,4.9.2026 13:47:55,"ZA 3 DNY.

Spouštíme prodej na OTVÍRÁK sezóny.

🎟️ 1. vlna: 90 Kč
📱 s UniLife aplikací a účtem u ČSOB o 20 % méně → 72 Kč

Startujeme 7. 9.

28. 9. | UNIted HK × BO Ostrava | ČPP aréna

unitedhk.cz/otvirak",https://www.instagram.com/p/Dc3h3AyIxmm/,,1560,29,,4
@bitvaoprahu,instagram,d7c8aa06-74fb-4c6c-a7d2-c2fe1bf6d59c,9c79a192-b238-4672-9820-38a50a0350b3,IG Post,IMAGE,12.3.2026 10:35:17,"Kdyby ""půjdem s davem"" nestačilo - běžte podle mapičky 🗺️🔍",https://www.instagram.com/p/DVx_5kQjLJb/,,6409,97,,23
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,cf902630-ab1f-45fd-bf19-6d1c49fafe97,IG Reel,VIDEO,18.3.2026 18:25:30,"Tak co, objeví se Skrypák jako nový bombshell v Love Islandu?😂 A obarví si Kopejda hlavu před play-in?

Přijď 23.3. do Enteria Areny podpořit kluky a hlavně @daniel.skryp a @dominikkopecky_99 ! Je to jejich poslední zápas za Riders!🔥

Lastdance
🗓️ 23.3. v 19:45
📍 v Enteria Arena 
⚔️ proti @united_hk 

Odkaz na vstupenky najdeš v BIU!🎟️ (I se slevičkou!🤭)

#lastdance#riders",https://www.instagram.com/reel/DWCR67pDNpa/,,8824,220,2,42
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,0422afb9-d641-4dd8-a86a-72c3b5d9cebb,IG Story,VIDEO,10.2.2026 19:44:37,STAV PO 1. TŘETINĚ 0:2,https://www.instagram.com/stories/vsefalcons/3829673501573831244,618,895,,,
@boostrava,instagram,1176ddaf-d366-48a2-9639-3c6694c72c85,56bf8a82-d52b-4bfd-b6df-e0fd91bc6b3e,IG Reel,VIDEO,24.8.2026 14:47:11,Naši žraloci ve svém přirozeném prostředí! 🦈,https://www.instagram.com/reel/DcbTpBEMObl/,,1825,45,,1
@hcnorthwings,facebook,2b08a479-603b-46e4-8a48-2bc0435ccd53,80f7dc34-3d7d-4e02-80bf-a568770069a3,FB Story,IMAGE,18.3.2026 17:28:14,,,,,,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,8b730fe0-4f52-4106-baa3-5af2c3dd906a,IG Story,VIDEO,10.2.2026 19:06:46,,https://www.instagram.com/stories/vsefalcons/3829654598667736188,634,904,,,
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,1f0ed068-d58a-4468-a2d5-47ec4ecba9af,IG Reel,VIDEO,10.9.2026 16:55:49,"Kluci se dnes vypravili znovu na @seznamovakupce aby seznámili budoucí studenty s týmem Riders a pozvali je na první domácí zápas 21.9. do enteria arény🏒

Takže pokud stále váháš nad koupí lístku, tak neváhej a kup si lístek přes odkaz v našem BIU🎟️",https://www.instagram.com/reel/DdHUCWARjvU/,,5424,90,,22
@univerzitnihokej,instagram,1e114592-3529-4cfe-9977-2598454053af,21b85ae6-0b5b-47cb-8d9c-93139d8ffce2,IG Post,IMAGE,16.3.2026 10:02:56,"Tento týden bude pro některé týmy oddechový, ale v úterý a středu se přeci jen můžete těšit na zajímavá utkání 💪🏼",https://www.instagram.com/p/DV8PZYUCDpe/,,3904,73,,8
@hc_muni,instagram,43cd62c8-609d-4ea6-8ce9-cae5242ede0c,2801bcbe-f5c5-4acb-b4ca-bd666fe3028b,IG Story,VIDEO,13.4.2026 14:24:45,🤩,https://www.instagram.com/stories/hc_muni/3874448733740230388,,522,,,
@akademiciplzen,instagram,65494228-95bf-4f7b-8e68-d47d7262db66,60f152f1-9389-497f-85b8-366cb18ccdf4,IG Story,VIDEO,2.4.2026 15:21:58,,https://www.instagram.com/stories/akademiciplzen/3866504861257094738,,1302,,,
@univerzitnihokej,instagram,1e114592-3529-4cfe-9977-2598454053af,8f37e368-ee52-42b9-99b0-b578555f0733,IG Post,IMAGE,1.4.2026 19:24:47,"O největší drama se postarali Black Dogs, kteří porážejí Cavaliers až na samostatné nájezdy 😮‍💨",https://www.instagram.com/p/DWmcChYCLHE/,,5802,156,,16
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,d2b34e33-3022-4ffd-b3e7-251e859e5ce8,IG Story,VIDEO,10.2.2026 18:39:28,PLAYLIST SCHVALUJE @_lukas_novak_92_ 🎤,https://www.instagram.com/stories/vsefalcons/3829640718063280315,,984,,,1
@hc_muni,instagram,43cd62c8-609d-4ea6-8ce9-cae5242ede0c,ed18e31f-b4e2-4367-ae28-bf4ca7c37920,IG Post,IMAGE,16.3.2026 15:00:24,"Sobotní jízda ve snímcích ⚔️🔥 Jak jste si užili víkendový zápas vy? 🐻💙 

📸 @vavra_photo 

#hcnuni",https://www.instagram.com/p/DV8xb_7iFSa/,,8649,172,1,13
@218107044725785,facebook,7a942e3e-6c47-4794-9ba7-bbc7b6d40cb3,f6d92047-3923-4432-9ff3-c3cd66b6f7fb,FB Post,IMAGE,16.4.2026 8:24:46,"Jdeme psát historii. Dnes se rozhodne, jestli zítra budeme hrát o titul 🏆

Nejdůležitější dva dny sezóny. Pojďte si je užít s námi. Těšíme se na vás ❤️‍🔥",https://www.facebook.com/122282816036218300/posts/122284289828218300,511,,16,,
@riderspardubice,facebook,f99ed6c3-17cc-46f4-a32e-d9b0576ce2df,1b4e315c-f518-492f-a9ae-b286e075acf4,FB Video,VIDEO,4.9.2026 6:27:11,Takhle to vypadalo v úterý na @seznamovakfes 😍,https://www.facebook.com/reel/1046239774862177/,1254,659,2,,
@united_hk,instagram,b18c071b-0570-48b2-b743-990c668c3c5b,71564465-1c2e-47ff-9959-7d5256384116,IG Story,VIDEO,18.4.2026 18:42:57,,https://www.instagram.com/stories/united_hk/3878202422447349034,,349,,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,e687085a-aae5-4154-979e-bfd4cc45805e,IG Story,VIDEO,2.3.2026 18:37:08,🙌🏻 let’s go,https://www.instagram.com/stories/vsefalcons/3844135105149281875,645,799,,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,f14890e3-85d1-48e6-8eb6-65a3b1ff5369,IG Story,VIDEO,1.5.2026 9:14:31,,https://www.instagram.com/stories/vsefalcons/3887338296657314120,,698,,,
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,fc0dea19-ecb0-4147-82f8-53aff33ae66c,IG Story,VIDEO,1.4.2026 18:45:21,,https://www.instagram.com/stories/riderspardubice/3865882446038618043,,439,,,1
@united_hk,tiktok,7e062517-b9da-416d-b73d-a2c5899a2be6,6c1431c4-34db-46b5-9e77-0eee8802970b,TT Video,VIDEO,25.3.2026 16:16:38,Založíš účet do konce března? Pak jsi ve hře o 100 000 Kč. 😏 A to není všechno: ⚡ rychlé a jednoduché založení online 💸 odměna 1 500 Kč za založení účtu 🍻 20 % cashback na drinky na UNIted HK afterparty Takže jestli účet ještě nemáš… možná je teď ideální čas. #unitedhk #unihokej #hokej @Univerzitní hokej 🏒 @ČSOB_CZ ,https://www.tiktok.com/@united_hk/video/7621227874628013334?utm_campaign=tt4d_open_api&utm_source=7348986504397455361,,932,42,,3
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,99d2f9b5-d0d8-4ff4-a61d-0f747892b1c3,IG Story,VIDEO,8.9.2026 18:13:26,👆🏼,https://www.instagram.com/stories/vsefalcons/3981830503090635833,,534,,,6
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,c80518e0-ba7f-4098-8c79-9c2cfe471494,IG Story,VIDEO,15.4.2026 18:56:07,@enteria_holding,https://www.instagram.com/stories/riderspardubice/3876034727069398712,,490,,,2
@akademici_plzen,tiktok,8f78cb3d-9c53-4c33-9f39-e6526fd8fa1c,ca21a31e-27b7-492a-ac69-e507a4be3d68,TT Video,VIDEO,10.4.2026 13:06:05,Hra bez gólmana není pro slabé povahy. 🫣 #akademiciplzen #hockey #collegehockey #goalkeeper #goalies ,https://www.tiktok.com/@akademici_plzen/video/7627116131353922838?utm_campaign=tt4d_open_api&utm_source=7348986504397455361,,1198,99,,1
@univerzitnihokej,instagram,1e114592-3529-4cfe-9977-2598454053af,bbaf04df-cf0a-49b3-888c-bed2639cc7f8,IG Story,VIDEO,8.4.2026 18:37:15,"RIDERS OTEVÍRAJÍ 
SKÓRE ZÁPASU 0:1 🚨",https://www.instagram.com/stories/univerzitnihokej/3870951827923578332,,760,,,
@akademiciplzen,instagram,65494228-95bf-4f7b-8e68-d47d7262db66,bbd16902-d900-4e7b-8e9d-65d25f76fcc9,IG Post,IMAGE,9.4.2026 20:36:47,"BRUSLENÍ S AKADEMIKY ⛸️

Dneska jsme si to s vámi užili na maximum. 💙Děkujeme, že jste dorazili! 

#akademiciplzen | 📸 @vpotocesevodatoci",https://www.instagram.com/p/DW7LA1LDGLV/,,14628,343,2,39
@univerzitnihokej,facebook,01b45180-0b14-4a14-96e8-d0a4bab1fb9f,42fcd857-9573-4e1b-ae1c-21562b20d83f,FB Video,VIDEO,30.3.2026 12:09:45,"Uvidíme tady traktory, koně nebo snad plzeňský pivo? Kreativitě se meze nekladou 🫰🏼",https://www.facebook.com/reel/958005910007693/,1315,586,,,
@hcnorthwings,facebook,2b08a479-603b-46e4-8a48-2bc0435ccd53,8360e604-69ac-4976-919f-6fa5401c8949,FB Post,IMAGE,20.8.2026 9:28:34,"Krátké 📸 ohlédnutí za přátelským utkání s A-týmem HC Tygři Klášterec nad Ohří 🦁
Pro náš tým to bylo vítězství 7:0 💛💙

foto by Adéla Gerstnerová Photography",https://www.facebook.com/1583651910433365/posts/1718941630237725,1971,,19,,
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,abaa6f67-654b-409a-a37d-cc6a135bf11c,IG Story,VIDEO,13.3.2026 16:19:00,,https://www.instagram.com/stories/vsefalcons/3852038051618920622,952,908,,,1
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,bda85bf2-863e-4326-a2ba-3a1eedd3f5de,IG Story,VIDEO,31.3.2026 14:26:01,,https://www.instagram.com/stories/vsefalcons/3865027162927588038,1061,1006,,,1
@boostrava,instagram,1176ddaf-d366-48a2-9639-3c6694c72c85,36bf30c9-b8cd-4e7d-9166-c84b73aedc91,IG Post,IMAGE,24.3.2026 22:16:56,"Základní část zakončujeme vítězně! 🧨

Dosáhli jsme hranice 50 bodů a pokračujeme do PLAY-IN! 🦈

#hockey #ullh #winners",https://www.instagram.com/p/DWSJaGoDP6V/,,1468,51,,4
@218107044725785,facebook,7a942e3e-6c47-4794-9ba7-bbc7b6d40cb3,a7579f3b-3c3c-4229-bcd7-fec298957d0e,FB Post,IMAGE,10.3.2026 22:21:34,"Absolutní kino 😶‍🌫️ v zápase jsme šli několikrát do vedení, ale soupeř dorovnával a v nájezdech byl úspěšnější 💔

Teď už se na vás těšíme ve čtvrtek na @bitvaoprahu 🫵🏼",https://www.facebook.com/122282816036218300/posts/122278260872218300,331,,3,,
@cvutengineers,instagram,11963a07-7f0f-48e6-9d81-aa63a7ff4a04,e2831f85-e17d-45a2-b188-11b25c14d215,IG Story,VIDEO,18.4.2026 11:01:59,💔,https://www.instagram.com/stories/cvutengineers/3877970224419241249,,1240,,,1
@BOhokej,facebook,c9082543-a03b-490f-8f97-66d439acce89,5f539d50-d295-4fbf-aac1-2f2445ea0e37,FB Video,VIDEO,10.4.2026 12:38:49,"Final Four se blíží! Pokud nechceš chybět u největší akce Univerzitního hokeje, tak doraž do Edenu 16. a 17. dubna! 🔥

#finalfour #univerzitnihokej #ullh",https://www.facebook.com/reel/1785207762896678/,506,198,,,
@akademiciplzen,instagram,65494228-95bf-4f7b-8e68-d47d7262db66,35cb4809-7ad6-42c1-8263-2de040e9dd4e,IG Reel,VIDEO,17.3.2026 18:30:05,"Pravidla jsou pravidla. 🤷🏻‍♂️ Co si ale vzít musíte, je pořádná forma na fandění! 

Vidíme se 25. 3. doma proti @czufarmers 🏒🔥

#akademiciplzen",https://www.instagram.com/reel/DV_thb2DBr7/,,18069,452,4,89
vsefalcons,instagram,709fceba-e311-48e7-9057-f54a587abf4a,3ac094f1-9ec7-45db-b563-a968dde79639,IG Story,VIDEO,19.3.2026 18:13:11,,https://www.instagram.com/stories/vsefalcons/3856444242679835562,922,709,,,
@riderspardubice,instagram,4d6a67ab-9313-4f77-a82e-abb18adbca5d,7741764a-cc6e-455c-aa84-4a72f2c7e04e,IG Story,VIDEO,27.8.2026 12:36:50,,https://www.instagram.com/stories/riderspardubice/3972963780505657072,,576,,,
@cvutengineers,instagram,11963a07-7f0f-48e6-9d81-aa63a7ff4a04,a9696441-ff31-4b68-bcbb-3300247e8c77,IG Story,VIDEO,22.8.2026 8:02:03,,https://www.instagram.com/stories/cvutengineers/3969201593492722580,,2094,,,6
@hcmuni,facebook,d1f9e9f9-7526-42d4-85aa-13f91e89f7cf,81077261-cc7d-4031-8421-a4acafac010f,FB Video,VIDEO,8.3.2026 11:32:52,"Náš starting grid je připraven!!!🐻🚨💙Tak kdo to letos vyhraje?🏁🏎️
Napiš do komentáře! 💬

#hcmuni",https://www.facebook.com/reel/1431711068597106/,2346,483,8,,
